"source","state_name","county_name","cases_count","report_date"
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Dallam",7,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Dawson",26,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Ector",12,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Gaines",414,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Garza",2,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Hale",5,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Hockley",6,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Lamar",28,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Lamb",1,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Lubbock",53,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Lynn",2,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Martin",3,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Terry",60,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Yoakum",20,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Andrews",3,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Harris",3,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Midland",6,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Rockwall",2,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Travis",2,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Erath",1,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Fort Bend",1,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Brown",1,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Borden",1,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Randall",3,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","El Paso",61,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Reeves",2,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Parmer",5,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Potter",1,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Brazoria",1,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Upshur",5,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Bailey",2,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Atascosa",1,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Collin",4,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Shackleford",1,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Denton",2,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Eastland",2,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Hardeman",1,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Carson",1,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Tarrant",4,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Brewster",1,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Williamson",6,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Harrison",1,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Hays",1,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","McLennan",9,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Scurry",1,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Bell",1,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Dallas",1,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Fannin",1,2025-07-08
"https://www.fox4news.com/news/texas-measles-outbreak-july-8-2025","Texas","Bexar",1,2025-07-08
